date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2015-04-28,27.26,27.28,26.19,26.13,162951.02,-1.1,-4.03,26.848,26.599,25.84,161052.66,194916.6,182973.9,1.49
2015-04-27,26.83,27.89,27.29,26.83,181440.45,0.48,1.79,26.88,26.568,25.758,159239.41,200331.76,182585.14,1.66
2015-04-24,26.44,27.0,26.81,26.22,132636.45,-0.21,-0.78,26.544,26.355,25.585,167925.87,197734.68,177747.81,1.21
2015-04-23,27.08,27.28,27.02,26.63,174175.06,0.09,0.33,26.556,26.159,25.433,199245.07,194624.81,177216.21,1.59
2015-04-22,26.4,27.0,26.93,26.38,154060.33,0.58,2.2,26.542,25.908,25.294,214531.2,192572.23,178626.69,1.41
2015-04-21,25.92,26.37,26.35,25.61,153884.78,0.74,2.89,26.35,25.744,25.21,228780.54,201108.36,179266.22,1.41
2015-04-20,26.5,26.83,25.61,25.51,224872.75,-1.26,-4.69,26.256,25.7,25.138,241424.11,201882.01,178650.84,2.06
2015-04-17,27.52,27.68,26.87,26.68,289232.44,-0.08,-0.3,26.166,25.728,25.073,227543.48,200221.19,174713.79,2.65
2015-04-16,25.7,26.99,26.95,25.18,250605.69,0.98,3.77,25.762,25.507,24.96,190004.55,183813.74,169000.79,2.29
2015-04-15,25.8,26.65,25.97,25.58,225307.06,0.09,0.35,25.274,25.263,24.874,170613.26,172162.59,165557.14,2.06
2015-04-14,25.15,25.99,25.88,24.82,217102.59,0.72,2.86,25.138,25.08,24.839,173436.18,171031.2,171984.14,1.99
2015-04-13,24.85,25.28,25.16,24.5,155469.61,0.31,1.25,25.144,24.947,24.73,162339.91,164838.51,174908.08,1.42
2015-04-10,24.4,24.93,24.85,24.25,101537.81,0.34,1.39,25.29,24.814,24.647,172898.9,157760.95,179763.31,0.93
2015-04-09,25.01,25.2,24.51,24.11,153649.23,-0.78,-3.08,25.252,24.707,24.543,177622.93,159807.6,186951.53,1.41
2015-04-08,25.8,25.9,25.29,25.25,239421.67,-0.62,-2.39,25.252,24.679,24.411,173711.92,164681.16,188411.36,2.19
2015-04-07,25.95,26.14,25.91,25.38,161621.22,0.02,0.08,25.022,24.676,24.222,168626.22,157424.07,184577.6,1.48
2015-04-03,24.68,25.99,25.89,24.58,208264.55,1.23,4.99,24.75,24.576,23.971,167337.12,155419.68,182298.92,1.9
2015-04-02,24.55,25.13,24.66,24.26,125157.96,0.15,0.61,24.338,24.418,23.719,142623.0,149206.39,177736.78,1.14
2015-04-01,24.15,25.09,24.51,24.03,134094.19,0.37,1.53,24.162,24.412,23.524,141992.28,154187.84,176614.43,1.23
2015-03-31,24.6,25.25,24.14,23.98,213993.17,-0.41,-1.67,24.106,24.484,23.333,155650.4,158951.69,174513.16,1.96
2015-03-30,24.3,24.58,24.55,24.21,155175.73,0.72,3.02,24.33,24.597,23.153,146221.93,172937.08,169651.7,1.42
2015-03-27,23.8,24.0,23.83,23.78,84693.95,0.05,0.21,24.402,24.512,22.98,143502.23,184977.65,167894.86,0.77
2015-03-26,24.22,24.5,23.78,23.61,122004.34,-0.45,-1.86,24.498,24.479,22.844,155789.78,201765.67,168871.88,1.12
2015-03-25,25.28,25.28,24.23,23.91,202384.81,-1.03,-4.08,24.662,24.378,22.726,166383.4,214095.45,167698.75,1.85
2015-03-24,24.81,25.3,25.26,24.33,166850.8,0.35,1.41,24.862,24.143,22.57,162252.98,212141.55,165006.97,1.53
2015-03-23,24.31,25.1,24.91,24.31,141577.27,0.6,2.47,24.864,23.768,22.394,199652.24,211731.14,167110.03,1.29
2015-03-20,24.6,25.0,24.31,24.0,146131.67,-0.29,-1.18,24.622,23.366,22.205,226453.06,209178.16,167094.64,1.34
2015-03-19,25.0,25.15,24.6,24.59,174972.45,-0.63,-2.5,24.46,23.02,22.003,247741.55,206267.16,164288.74,1.6
2015-03-18,25.28,25.44,25.23,24.81,181732.72,-0.04,-0.16,24.094,22.636,21.785,261807.5,199041.02,159333.19,1.66
2015-03-17,23.71,25.44,25.27,23.7,353847.09,1.57,6.62,23.424,22.181,21.545,262030.12,190074.62,154219.11,3.24
2015-03-16,23.69,23.93,23.7,23.2,275581.38,0.2,0.85,22.672,21.708,21.297,223810.03,166366.31,142114.74,2.52
2015-03-13,22.73,23.65,23.5,22.5,252574.12,0.73,3.21,22.11,21.448,21.084,191903.25,150812.06,135152.92,2.31
2015-03-12,22.01,22.85,22.77,22.01,245302.19,0.89,4.07,21.58,21.208,20.901,164792.77,135978.1,128451.69,2.24
2015-03-11,21.77,22.48,21.88,21.5,182845.84,0.37,1.72,21.178,21.074,20.769,136274.53,121302.05,122394.23,1.67
2015-03-10,20.86,21.68,21.51,20.78,162746.62,0.62,2.97,20.938,20.997,20.685,118119.12,117872.39,118668.08,1.49
2015-03-09,20.7,20.99,20.89,20.36,116047.48,0.04,0.19,20.744,21.02,20.621,108922.59,122488.93,114987.62,1.06
2015-03-06,20.68,21.12,20.85,20.62,117021.74,0.09,0.43,20.786,21.043,20.579,109720.88,125011.11,113360.05,1.07
2015-03-05,20.68,20.9,20.76,20.4,102710.98,0.08,0.39,20.836,20.986,20.556,107163.42,122310.31,113777.13,0.94
2015-03-04,20.4,20.88,20.68,20.4,92068.76,0.14,0.68,20.97,20.934,20.551,106329.56,119625.37,116210.96,0.84
2015-03-03,21.0,21.05,20.54,20.42,116763.99,-0.56,-2.65,21.056,20.909,20.574,117625.67,118363.6,120557.99,1.07
2015-03-02,21.21,21.28,21.1,20.8,120038.91,0.0,0.0,21.296,20.886,20.601,136055.28,117863.18,128687.41,1.1
2015-02-27,21.5,21.58,21.1,21.0,104234.46,-0.33,-1.54,21.3,20.719,20.611,140301.35,119493.78,134854.36,0.95
2015-02-26,21.12,21.5,21.43,20.9,98541.69,0.32,1.52,21.136,20.593,20.582,137457.21,120925.29,141095.83,0.9
2015-02-25,21.55,21.77,21.11,20.99,148549.31,-0.63,-2.9,20.898,20.463,20.502,132921.17,123486.42,142171.77,1.36
2015-02-17,21.15,22.02,21.74,20.98,208912.02,0.62,2.94,20.762,20.373,20.438,119101.53,119463.76,142823.03,1.91
2015-02-16,20.36,21.14,21.12,20.26,141269.28,0.84,4.14,20.476,20.222,20.312,99671.08,107486.3,140891.24,1.29
2015-02-13,20.26,20.66,20.28,20.12,90013.74,0.04,0.2,20.138,20.115,20.176,98686.2,101708.98,145131.99,0.82
2015-02-12,20.43,20.45,20.24,20.11,75861.52,-0.19,-0.93,20.05,20.126,20.138,104393.37,105243.94,147229.6,0.69
2015-02-11,20.4,20.78,20.43,20.29,79451.09,0.12,0.59,20.028,20.167,20.105,114051.66,112796.55,149447.64,0.73
2015-02-10,19.7,20.34,20.31,19.47,111759.75,0.88,4.53,19.984,20.238,20.028,119825.99,122752.38,151490.84,1.02
2015-02-09,20.0,20.0,19.43,19.38,136344.92,-0.41,-2.07,19.968,20.315,19.979,115301.53,139511.65,150891.88,1.25
2015-02-06,20.35,20.36,19.84,19.71,118549.57,-0.29,-1.44,20.092,20.502,19.981,104731.75,150214.93,153130.73,1.08
2015-02-05,20.61,20.61,20.13,20.01,124152.96,-0.08,-0.4,20.202,20.571,19.986,106094.52,161266.37,158439.86,1.14
2015-02-04,20.18,20.63,20.21,20.06,108322.75,-0.02,-0.1,20.306,20.541,19.98,111541.43,160857.12,162138.08,0.99
2015-02-03,20.25,20.35,20.23,19.86,89137.45,0.18,0.9,20.492,20.502,19.978,125678.78,166182.3,169426.95,0.82
2015-02-02,19.86,20.34,20.05,19.81,83496.04,-0.34,-1.67,20.662,20.401,19.971,163721.77,174296.18,182239.51,0.76
2015-01-30,20.93,20.99,20.39,20.08,125363.38,-0.26,-1.26,20.912,20.236,19.995,195698.11,188555.0,196638.98,1.15
2015-01-29,21.03,21.03,20.65,20.6,151387.55,-0.49,-2.32,20.94,20.149,19.957,216438.23,189215.27,197682.98,1.38
2015-01-28,21.08,21.38,21.14,20.76,179009.47,0.06,0.28,20.776,20.042,19.897,210172.81,186098.74,197917.22,1.64
2015-01-27,21.3,21.64,21.08,20.8,279352.41,-0.22,-1.03,20.512,19.817,19.819,206685.83,180229.29,198710.22,2.55
2015-01-26,20.5,21.35,21.3,20.25,243377.75,0.77,3.75,20.14,19.643,19.755,184870.59,162272.11,195062.21,2.23
2015-01-23,19.88,20.55,20.53,19.83,229063.97,0.7,3.53,19.56,19.459,19.643,181411.88,156046.53,189330.56,2.09
2015-01-22,19.79,20.19,19.83,19.69,120060.46,0.01,0.05,19.358,19.401,19.543,161992.3,155613.34,188086.13,1.1
2015-01-21,19.22,19.83,19.82,19.0,161574.56,0.6,3.12,19.308,19.418,19.5,162024.67,163419.04,194739.66,1.48
2015-01-20,18.54,19.25,19.22,18.52,170276.23,0.82,4.46,19.122,19.454,19.488,153772.74,172671.6,199646.88,1.56
2015-01-19,18.91,19.45,18.4,17.7,226084.2,-1.12,-5.74,19.146,19.541,19.53,139673.62,190182.83,207423.13,2.07
2015-01-16,19.6,19.7,19.52,19.36,131966.06,-0.06,-0.31,19.358,19.754,19.581,130681.17,204722.97,208314.77,1.21
2015-01-15,18.89,19.58,19.58,18.82,120222.32,0.69,3.65,19.444,19.764,19.593,149234.37,206150.7,218285.85,1.1
2015-01-14,19.34,19.48,18.89,18.85,120314.9,-0.45,-2.33,19.528,19.752,19.598,164813.4,209735.7,221712.22,1.1
2015-01-13,19.46,19.65,19.34,19.23,99780.6,-0.12,-0.62,19.786,19.821,19.642,191570.46,217191.14,226213.07,0.91
2015-01-12,19.85,19.85,19.46,19.18,181121.98,-0.49,-2.46,19.936,19.867,19.667,240692.05,227852.32,235985.5,1.66
2015-01-09,19.86,20.48,19.95,19.83,224732.06,-0.05,-0.25,20.15,19.827,19.712,278764.76,222614.58,255388.12,2.06
2015-01-08,20.18,20.18,20.0,19.73,198117.45,-0.18,-0.89,20.084,19.685,19.713,263067.03,220558.92,267406.82,1.81
2015-01-07,20.1,20.21,20.18,19.85,254100.23,0.09,0.45,19.976,19.581,19.629,254658.0,226060.28,287882.25,2.32
2015-01-06,20.3,20.78,20.09,19.84,345388.53,-0.44,-2.14,19.856,19.522,19.521,242811.82,226622.15,290263.05,3.16
2015-01-05,19.82,20.91,20.53,19.82,371485.53,0.91,4.64,19.798,19.519,19.395,215012.59,224663.43,291824.78,3.4
