date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2015-04-29,16.2,16.24,16.04,15.77,513887.25,-0.22,-1.35,16.07,16.15,15.736,727096.5,1011795.77,908483.29,2.34
2015-04-28,15.82,16.28,16.26,15.65,942382.38,0.3,1.88,16.106,16.088,15.685,809758.61,1053545.44,914429.79,4.28
2015-04-27,16.13,16.28,15.96,15.81,668005.12,-0.18,-1.11,16.06,15.974,15.634,757005.96,1015680.36,932327.77,3.04
2015-04-24,15.73,16.28,16.14,15.56,761852.88,0.19,1.19,15.972,15.891,15.605,833576.76,1003482.88,949508.41,3.46
2015-04-23,16.15,16.16,15.95,15.8,749354.88,-0.27,-1.67,16.052,15.766,15.53,1057752.49,969843.05,949224.86,3.41
2015-04-22,16.6,16.68,16.22,16.12,927197.81,0.19,1.19,16.23,15.631,15.475,1296495.03,958453.94,965053.35,4.21
2015-04-21,15.54,16.11,16.03,15.51,678619.12,0.51,3.29,16.07,15.518,15.417,1297332.26,957287.42,1029436.36,3.08
2015-04-20,16.22,16.22,15.52,15.49,1050859.12,-1.02,-6.17,15.888,15.488,15.356,1274354.75,963997.71,1074450.24,4.78
2015-04-17,17.29,17.4,16.54,16.41,1882731.5,-0.3,-1.78,15.81,15.505,15.252,1173389.0,936117.44,1069959.8,8.56
2015-04-16,15.1,16.96,16.84,14.8,1943067.62,1.42,9.21,15.48,15.437,15.072,881933.61,879501.01,1002154.24,8.83
2015-04-15,15.14,15.86,15.42,15.01,931383.94,0.3,1.98,15.032,15.322,14.884,620412.85,805170.81,937371.09,4.23
2015-04-14,15.19,15.27,15.12,14.8,563731.56,-0.01,-0.07,14.966,15.282,14.751,617242.57,775314.14,915174.02,2.56
2015-04-13,14.94,15.3,15.13,14.89,546030.38,0.24,1.61,15.088,15.294,14.631,653640.66,848975.18,908720.62,2.48
2015-04-10,14.5,15.0,14.89,14.32,425454.56,0.29,1.99,15.2,15.318,14.499,698845.89,895533.95,899125.94,1.93
2015-04-09,14.99,14.99,14.6,14.22,635463.81,-0.49,-3.25,15.394,15.294,14.367,877068.4,928606.68,892290.93,2.89
2015-04-08,15.73,15.78,15.09,14.85,915532.56,-0.64,-4.07,15.612,15.319,14.247,989928.76,971652.76,875698.54,4.16
2015-04-07,15.65,16.08,15.73,15.58,745722.0,0.04,0.26,15.598,15.316,14.103,933385.7,1101585.31,846694.77,3.39
2015-04-03,15.58,15.84,15.69,15.36,772056.5,-0.17,-1.07,15.5,15.223,13.93,1044309.7,1184902.78,823281.01,3.51
2015-04-02,15.69,16.12,15.86,15.55,1316567.12,0.17,1.08,15.436,14.999,13.753,1092222.01,1203802.16,810425.07,5.98
2015-04-01,15.0,15.8,15.69,14.91,1199765.62,0.67,4.46,15.194,14.707,13.598,980144.96,1124807.47,772724.66,5.45
2015-03-31,15.24,15.39,15.02,15.0,632817.25,-0.22,-1.44,15.026,14.445,13.459,953376.76,1069571.37,746184.37,2.88
2015-03-30,15.48,16.2,15.24,15.05,1300342.0,-0.13,-0.85,15.034,14.219,13.37,1269784.91,1055033.9,776356.05,5.91
2015-03-27,14.63,15.61,15.37,14.44,1011618.06,0.72,4.92,14.946,13.968,13.25,1325495.86,968466.07,760468.66,4.6
2015-03-26,14.6,15.1,14.65,14.5,756181.88,-0.2,-1.35,14.562,13.68,13.106,1315382.31,902717.93,733544.59,3.44
2015-03-25,15.1,15.36,14.85,14.68,1065924.62,-0.21,-1.39,14.22,13.439,12.998,1269469.99,855975.18,736894.06,4.85
2015-03-24,15.2,15.56,15.06,14.39,2214858.0,0.26,1.76,13.864,13.175,12.874,1185765.99,779744.32,723002.56,10.07
2015-03-23,13.66,14.8,14.8,13.3,1578896.75,1.35,10.04,13.404,12.889,12.705,840282.89,591804.24,624890.58,7.18
2015-03-20,12.88,14.18,13.45,12.78,961050.31,0.51,3.94,12.99,12.636,12.55,611436.27,461659.24,563580.68,4.37
2015-03-19,13.07,13.09,12.94,12.69,526620.25,-0.13,-0.99,12.798,12.506,12.451,490053.56,417047.97,543677.77,2.39
2015-03-18,12.74,13.17,13.07,12.71,647404.62,0.31,2.43,12.658,12.488,12.35,442480.37,420641.86,524657.26,2.94
2015-03-17,12.84,12.86,12.76,12.6,487442.5,0.03,0.24,12.486,12.473,12.236,373722.66,422797.37,502463.29,2.22
2015-03-16,12.55,12.78,12.73,12.55,434663.66,0.24,1.92,12.374,12.521,12.139,343325.6,497678.2,488520.05,1.98
2015-03-13,12.25,12.5,12.49,12.21,354136.75,0.25,2.04,12.282,12.532,12.027,311882.22,552471.25,480198.16,1.61
2015-03-12,12.23,12.35,12.24,12.13,288754.34,0.03,0.25,12.214,12.531,11.945,344042.39,564371.25,477968.14,1.31
2015-03-11,12.2,12.26,12.21,12.06,303616.03,0.01,0.08,12.318,12.557,11.887,398803.34,617812.94,477240.7,1.38
2015-03-10,12.25,12.29,12.2,12.1,335457.22,-0.07,-0.57,12.46,12.573,11.836,471872.09,666260.81,474767.9,1.52
2015-03-09,12.15,12.39,12.27,12.1,277446.75,0.12,0.99,12.668,12.52,11.791,652030.8,657976.91,472937.54,1.26
2015-03-06,12.66,12.68,12.15,12.07,514937.62,-0.61,-4.78,12.782,12.464,11.737,793060.27,665502.13,477280.33,2.34
2015-03-05,13.08,13.38,12.76,12.68,562559.06,-0.16,-1.24,12.848,12.396,11.715,784700.1,670307.57,474962.54,2.56
2015-03-04,12.9,12.97,12.92,12.62,668959.81,-0.32,-2.42,12.796,12.212,11.654,836822.54,628672.67,468697.17,3.04
2015-03-03,12.93,13.83,13.24,12.69,1236250.75,0.4,3.12,12.686,11.999,11.611,860649.52,582129.2,454452.01,5.62
2015-03-02,13.0,13.3,12.84,12.72,982594.12,0.36,2.88,12.372,11.756,11.565,663923.03,479361.9,419382.93,4.47
2015-02-27,12.48,12.54,12.48,12.24,473136.78,-0.02,-0.16,12.146,11.522,11.532,537943.98,407925.08,388704.28,2.15
2015-02-26,12.56,12.89,12.5,12.2,823171.25,0.13,1.05,11.944,11.359,11.506,555915.03,391565.03,389180.42,3.74
2015-02-25,11.73,12.58,12.37,11.73,788094.69,0.7,6.0,11.628,11.217,11.493,420522.8,336668.46,379568.3,3.58
2015-02-17,11.8,11.88,11.67,11.52,252618.31,-0.04,-0.34,11.312,11.098,11.466,303608.89,283275.0,365961.69,1.15
2015-02-16,11.6,11.81,11.71,11.5,352698.88,0.24,2.09,11.14,11.061,11.454,294800.77,287898.17,377223.3,1.6
2015-02-13,11.01,11.8,11.47,11.0,562992.0,0.55,5.04,10.898,11.01,11.427,277906.17,289058.52,394211.0,2.56
2015-02-12,10.81,10.98,10.92,10.77,146210.12,0.13,1.21,10.774,11.033,11.474,227215.03,279617.52,401432.23,0.66
2015-02-11,10.84,11.0,10.79,10.75,203525.14,-0.02,-0.18,10.806,11.096,11.52,252814.11,308721.66,413172.06,0.93
2015-02-10,10.5,10.82,10.81,10.4,208577.72,0.31,2.95,10.884,11.222,11.556,262941.11,326774.83,421121.59,0.95
2015-02-09,10.82,10.82,10.5,10.34,268225.88,-0.35,-3.23,10.982,11.373,11.598,280995.57,359403.97,425076.78,1.22
2015-02-06,11.12,11.12,10.85,10.7,309536.28,-0.23,-2.08,11.122,11.542,11.659,300210.88,369483.48,434474.31,1.41
2015-02-05,11.45,11.49,11.08,11.0,274205.53,-0.1,-0.89,11.292,11.652,11.728,332020.0,386795.8,445005.58,1.25
2015-02-04,11.3,11.45,11.18,11.15,254160.16,-0.12,-1.06,11.386,11.769,11.806,364629.21,422468.14,471191.7,1.16
2015-02-03,11.32,11.39,11.3,10.91,298850.0,0.1,0.89,11.56,11.834,11.885,390608.54,448648.38,505827.98,1.36
2015-02-02,11.36,11.48,11.2,11.17,364302.41,-0.5,-4.27,11.764,11.847,11.985,437812.36,466548.42,552918.89,1.66
2015-01-30,11.6,12.09,11.7,11.57,468581.91,0.15,1.3,11.962,11.844,12.03,438756.09,499363.47,570078.35,2.13
2015-01-29,11.87,11.96,11.55,11.48,437251.59,-0.5,-4.15,12.012,11.915,12.035,441571.6,523246.95,571693.47,1.99
2015-01-28,12.26,12.32,12.05,11.95,384056.78,-0.27,-2.19,12.152,11.943,12.043,480307.06,517622.46,581803.12,1.75
2015-01-27,12.37,12.58,12.32,11.95,534869.12,0.13,1.07,12.108,11.89,12.054,506688.21,515468.35,604773.16,2.43
2015-01-26,11.86,12.26,12.19,11.8,369021.03,0.24,2.01,11.93,11.823,12.034,495284.48,490749.59,616622.38,1.68
2015-01-23,12.34,12.34,11.95,11.85,482659.5,-0.3,-2.45,11.726,11.775,12.016,559970.85,499465.14,635750.48,2.19
2015-01-22,11.85,12.4,12.25,11.76,630928.88,0.42,3.55,11.818,11.803,12.01,604922.3,503215.36,655295.22,2.87
2015-01-21,11.44,12.0,11.83,11.44,515962.53,0.4,3.5,11.734,11.843,11.989,554937.86,519915.25,658820.81,2.35
2015-01-20,11.35,11.67,11.43,11.17,477850.44,0.26,2.33,11.672,11.936,12.026,524248.49,563007.58,695654.16,2.17
2015-01-19,11.72,12.24,11.17,11.17,692452.88,-1.24,-9.99,11.716,12.123,12.079,486214.7,639289.36,723834.04,3.15
2015-01-16,11.84,12.6,12.41,11.61,707416.75,0.58,4.9,11.824,12.215,12.122,438959.43,640793.23,750382.33,3.22
2015-01-15,11.6,11.98,11.83,11.6,381006.69,0.31,2.69,11.788,12.154,12.083,401508.43,620139.98,760043.13,1.73
2015-01-14,11.59,11.87,11.52,11.41,362515.69,-0.13,-1.12,11.952,12.143,12.076,484892.65,645983.79,806438.88,1.65
2015-01-13,11.62,11.87,11.65,11.55,287681.47,-0.06,-0.51,12.2,12.217,12.063,601766.66,694077.97,839996.22,1.31
2015-01-12,12.15,12.37,11.71,11.6,456176.53,-0.52,-4.25,12.53,12.245,12.049,792364.02,742495.16,920550.12,2.07
2015-01-09,12.46,12.84,12.23,12.2,520161.75,-0.42,-3.32,12.606,12.256,12.012,842627.04,772035.82,925671.53,2.36
2015-01-08,12.76,13.27,12.65,12.42,797927.81,-0.11,-0.86,12.52,12.216,11.9,838771.54,807375.09,953658.47,3.63
2015-01-07,13.02,13.1,12.76,12.7,946885.75,-0.54,-4.06,12.334,12.134,11.721,807074.92,797726.38,968869.43,4.3
2015-01-06,11.94,13.3,13.3,11.71,1240668.25,1.21,10.01,12.234,12.115,11.574,786389.29,828300.75,979381.06,5.64
2015-01-05,11.8,12.48,12.09,11.5,707491.62,0.29,2.46,11.96,12.034,11.373,692626.31,808378.73,964797.1,3.22
